datetime,dust,mq135,mq131,mq4,temperature,pressure,altitude
Sat Sep 30 09:50:55 2023,2740,0,0,0,20.7,96665,395.67
Sat Sep 30 09:50:55 2023,2741,0,0,0,20.7,96662,395.15
Sat Sep 30 09:50:55 2023,0,0,0,0,20.8,96671,394.54
Sat Sep 30 09:50:56 2023,2741,0,0,0,20.8,96669,394.63
Sat Sep 30 09:50:56 2023,2742,0,0,0,20.8,96673,393.94
Sat Sep 30 09:50:56 2023,2742,0,0,0,20.8,96676,394.63
Sat Sep 30 09:50:56 2023,0,0,0,0,20.9,96676,394.28
Sat Sep 30 09:50:56 2023,0,0,0,0,20.9,96676,394.11
Sat Sep 30 09:50:57 2023,2742,0,0,0,20.9,96682,393.42
Sat Sep 30 09:50:57 2023,2742,0,0,0,20.9,96688,393.42
Sat Sep 30 09:50:57 2023,0,0,0,0,20.9,96682,393.59
Sat Sep 30 09:50:57 2023,0,0,0,0,20.9,96686,393.68
Sat Sep 30 09:50:58 2023,2741,0,0,0,20.9,96692,393.33
Sat Sep 30 09:50:58 2023,2742,0,0,0,20.9,96691,393.07
Sat Sep 30 09:50:58 2023,0,0,0,0,20.9,96688,392.73
Sat Sep 30 09:50:58 2023,0,0,0,0,20.9,96696,393.16
Sat Sep 30 09:50:58 2023,2742,0,0,0,20.9,96694,393.07
Sat Sep 30 09:50:59 2023,2743,0,0,0,20.9,96695,392.21
Sat Sep 30 09:50:59 2023,0,0,0,0,20.9,96700,392.47
Sat Sep 30 09:50:59 2023,0,0,0,0,20.9,96703,391.69
Sat Sep 30 09:50:59 2023,2742,0,0,0,20.8,96704,392.21
Sat Sep 30 09:51:00 2023,2740,0,0,0,20.8,96703,392.29
Sat Sep 30 09:51:00 2023,0,0,0,0,20.8,96701,391.95
Sat Sep 30 09:51:00 2023,0,0,0,0,20.8,96699,391.78
Sat Sep 30 09:51:00 2023,2743,0,0,0,20.8,96703,391.69
Sat Sep 30 09:51:02 2023,2741,0,0,0,20.8,96708,391.43
Sat Sep 30 09:51:02 2023,0,0,0,0,20.8,96711,391.43
Sat Sep 30 09:51:02 2023,0,0,0,0,20.8,96718,391.0
Sat Sep 30 09:51:02 2023,2739,0,0,0,20.8,96707,391.26
Sat Sep 30 09:51:02 2023,2743,0,0,0,20.8,96714,391.34
Sat Sep 30 09:51:03 2023,0,0,0,0,20.8,96714,390.82
Sat Sep 30 09:51:03 2023,0,0,0,0,20.8,96717,390.91
Sat Sep 30 09:51:03 2023,2741,0,0,0,20.8,96716,390.39
Sat Sep 30 09:51:03 2023,2743,0,0,0,20.8,96718,390.82
Sat Sep 30 09:51:04 2023,0,0,0,0,20.8,96718,390.39
Sat Sep 30 09:51:04 2023,0,0,0,0,20.9,96725,390.22
Sat Sep 30 09:51:04 2023,2741,0,0,0,20.9,96730,389.87
Sat Sep 30 09:51:04 2023,2742,0,0,0,20.9,96726,390.05
Sat Sep 30 09:51:05 2023,0,0,0,0,20.9,96724,389.7
Sat Sep 30 09:51:05 2023,0,0,0,0,20.9,96726,388.92
Sat Sep 30 09:51:05 2023,2741,0,0,0,20.9,96736,389.7
Sat Sep 30 09:51:05 2023,2742,0,0,0,20.9,96732,389.61
Sat Sep 30 09:51:05 2023,2741,0,0,0,21.0,96739,389.36
Sat Sep 30 09:51:06 2023,0,0,0,0,21.0,96743,388.84
Sat Sep 30 09:51:06 2023,0,0,0,0,21.0,96740,388.58
Sat Sep 30 09:51:06 2023,2745,0,0,0,21.0,96730,388.92
Sat Sep 30 09:51:06 2023,2743,0,0,0,21.0,96736,388.4
Sat Sep 30 09:51:06 2023,2742,0,0,0,21.0,96742,388.23
Sat Sep 30 09:51:07 2023,0,0,0,0,21.1,96750,388.58
Sat Sep 30 09:51:07 2023,2742,0,0,0,21.1,96750,388.49
Sat Sep 30 09:51:07 2023,2741,0,0,0,21.1,96749,388.49
Sat Sep 30 09:51:07 2023,2741,0,0,0,21.1,96746,387.63
Sat Sep 30 09:51:07 2023,2745,0,0,0,21.1,96751,388.32
Sat Sep 30 09:51:08 2023,0,0,0,0,21.1,96750,388.06
Sat Sep 30 09:51:08 2023,2739,0,0,0,21.1,96746,388.49
Sat Sep 30 09:51:08 2023,2742,0,0,0,21.2,96753,387.89
Sat Sep 30 09:51:08 2023,2740,0,0,0,21.2,96752,387.54
Sat Sep 30 09:51:08 2023,2743,0,0,0,21.2,96756,387.8
Sat Sep 30 09:51:09 2023,0,0,0,0,21.2,96756,387.19
Sat Sep 30 09:51:09 2023,2741,0,0,0,21.2,96748,387.97
Sat Sep 30 09:51:09 2023,2743,0,0,0,21.2,96749,387.19
Sat Sep 30 09:51:09 2023,2742,0,0,0,21.2,96755,387.71
Sat Sep 30 09:51:09 2023,2742,0,0,0,21.2,96753,387.54
Sat Sep 30 09:51:10 2023,0,0,0,0,21.2,96756,387.54
Sat Sep 30 09:51:10 2023,2741,0,0,0,21.2,96757,387.8
Sat Sep 30 09:51:10 2023,2742,0,0,0,21.2,96752,387.63
Sat Sep 30 09:51:10 2023,2742,0,0,0,21.3,96754,387.97
Sat Sep 30 09:51:10 2023,2743,0,0,0,21.3,96750,387.89
Sat Sep 30 09:51:12 2023,0,0,0,0,21.3,96754,387.8
Sat Sep 30 09:51:12 2023,2743,0,0,0,21.3,96751,387.97
Sat Sep 30 09:51:12 2023,2742,0,0,0,21.3,96753,388.23
Sat Sep 30 09:51:12 2023,2741,0,0,0,21.3,96747,387.45
Sat Sep 30 09:51:12 2023,2739,0,0,0,21.3,96751,387.71
Sat Sep 30 09:51:13 2023,2741,0,0,0,21.3,96748,387.71
Sat Sep 30 09:51:13 2023,2745,0,0,0,21.3,96752,387.54
Sat Sep 30 09:51:13 2023,2742,0,0,0,21.3,96752,387.8
Sat Sep 30 09:51:13 2023,2742,0,0,0,21.3,96752,388.15
Sat Sep 30 09:51:13 2023,0,0,0,0,21.4,96745,387.97
Sat Sep 30 09:51:14 2023,2742,0,0,0,21.4,96757,387.71
Sat Sep 30 09:51:14 2023,2742,0,0,0,21.3,96758,387.45
Sat Sep 30 09:51:14 2023,2743,0,0,0,21.3,96757,387.02
Sat Sep 30 09:51:14 2023,2743,0,0,0,21.4,96765,387.45
Sat Sep 30 09:51:14 2023,0,0,0,0,21.4,96763,387.37
Sat Sep 30 09:51:15 2023,2740,0,0,0,21.3,96752,387.63
Sat Sep 30 09:51:15 2023,2741,0,0,0,21.3,96752,387.54
Sat Sep 30 09:51:15 2023,2741,0,0,0,21.3,96748,388.15
Sat Sep 30 09:51:15 2023,0,0,0,0,21.3,96749,388.15
Sat Sep 30 09:51:16 2023,2743,0,0,0,21.3,96751,387.28
Sat Sep 30 09:51:16 2023,2743,0,0,0,21.3,96753,387.45
Sat Sep 30 09:51:16 2023,2745,0,0,0,21.3,96752,388.15
Sat Sep 30 09:51:16 2023,0,0,0,0,21.4,96750,388.06
Sat Sep 30 09:51:17 2023,2742,0,0,0,21.4,96746,388.23
Sat Sep 30 09:51:17 2023,2742,0,0,0,21.4,96745,387.97
Sat Sep 30 09:51:17 2023,0,0,0,0,21.4,96758,386.94
Sat Sep 30 09:51:17 2023,0,0,0,0,21.4,96749,387.89
Sat Sep 30 09:51:18 2023,2743,0,0,0,21.4,96755,387.28
Sat Sep 30 09:51:18 2023,2741,0,0,0,21.4,96754,387.45
Sat Sep 30 09:51:18 2023,0,0,0,0,21.4,96750,387.71
Sat Sep 30 09:51:18 2023,0,0,0,0,21.4,96762,386.85
Sat Sep 30 09:51:19 2023,2744,0,0,0,21.4,96751,387.63
Sat Sep 30 09:51:19 2023,2743,0,0,0,21.3,96748,388.06
Sat Sep 30 09:51:19 2023,0,0,0,0,21.3,96747,388.06
Sat Sep 30 09:51:19 2023,0,0,0,0,21.3,96748,388.49
Sat Sep 30 09:51:19 2023,2743,0,0,0,21.3,96746,388.06
Sat Sep 30 09:51:20 2023,2741,0,0,0,21.3,96744,388.66
Sat Sep 30 09:51:20 2023,0,0,0,0,21.3,96748,388.84
Sat Sep 30 09:51:20 2023,0,0,0,0,21.3,96748,388.15
Sat Sep 30 09:51:20 2023,2739,0,0,0,21.3,96749,388.23
Sat Sep 30 09:51:21 2023,2742,0,0,0,21.3,96753,387.45
Sat Sep 30 09:51:21 2023,0,0,0,0,21.3,96759,387.11
Sat Sep 30 09:51:21 2023,0,0,0,0,21.3,96760,387.11
Sat Sep 30 09:51:21 2023,2742,0,0,0,21.3,96763,386.85
Sat Sep 30 09:51:23 2023,2743,0,0,0,21.3,96771,386.42
Sat Sep 30 09:51:23 2023,0,0,0,0,21.3,96763,386.59
Sat Sep 30 09:51:23 2023,0,0,0,0,21.3,96760,387.02
Sat Sep 30 09:51:23 2023,2745,0,0,0,21.3,96758,386.94
Sat Sep 30 09:51:23 2023,2742,0,0,0,21.3,96758,386.68
Sat Sep 30 09:51:24 2023,0,0,0,0,21.3,96758,387.02
Sat Sep 30 09:51:24 2023,0,0,0,0,21.3,96759,386.94
Sat Sep 30 09:51:24 2023,2743,0,0,0,21.3,96760,386.85
Sat Sep 30 09:51:24 2023,2743,0,0,0,21.3,96756,387.19
Sat Sep 30 09:51:25 2023,0,0,0,0,21.3,96753,386.85
Sat Sep 30 09:51:25 2023,0,0,0,0,21.3,96763,386.94
Sat Sep 30 09:51:25 2023,2743,0,0,0,21.3,96755,387.37
Sat Sep 30 09:51:25 2023,2740,0,0,0,21.3,96757,387.28
Sat Sep 30 09:51:26 2023,0,0,0,0,21.3,96763,387.02
Sat Sep 30 09:51:26 2023,0,0,0,0,21.3,96759,387.11
Sat Sep 30 09:51:26 2023,2743,0,0,0,21.3,96760,386.85
Sat Sep 30 09:51:26 2023,2743,0,0,0,21.3,96759,387.37
Sat Sep 30 09:51:26 2023,2743,0,0,0,21.3,96759,386.76
Sat Sep 30 09:51:27 2023,0,0,0,0,21.3,96756,387.02
Sat Sep 30 09:51:27 2023,0,0,0,0,21.3,96757,386.59
Sat Sep 30 09:51:27 2023,2743,0,0,0,21.3,96759,387.28
Sat Sep 30 09:51:27 2023,2745,0,0,0,21.3,96761,386.85
Sat Sep 30 09:51:27 2023,2743,0,0,0,21.3,96756,386.76
Sat Sep 30 09:51:28 2023,0,0,0,0,21.3,96760,386.42
Sat Sep 30 09:51:28 2023,0,0,0,0,21.3,96769,386.5
Sat Sep 30 09:51:28 2023,2739,0,0,0,21.3,96767,386.94
Sat Sep 30 09:51:28 2023,2741,0,0,0,21.3,96763,386.85
Sat Sep 30 09:51:28 2023,2742,0,0,0,21.3,96759,387.02
Sat Sep 30 09:51:29 2023,0,0,0,0,21.3,96761,387.19
Sat Sep 30 09:51:29 2023,2743,0,0,0,21.3,96759,387.37
Sat Sep 30 09:51:29 2023,2743,0,0,0,21.3,96757,386.94
Sat Sep 30 09:51:29 2023,2741,0,0,0,21.3,96761,386.94
Sat Sep 30 09:51:29 2023,2742,0,0,0,21.3,96764,386.76
Sat Sep 30 09:51:30 2023,0,0,0,0,21.3,96764,386.94
Sat Sep 30 09:51:30 2023,2741,0,0,0,21.3,96761,387.02
Sat Sep 30 09:51:30 2023,2740,0,0,0,21.3,96762,386.76
Sat Sep 30 09:51:30 2023,2743,0,0,0,21.3,96767,386.85
Sat Sep 30 09:51:30 2023,2745,0,0,0,21.3,96761,386.85
Sat Sep 30 09:51:31 2023,0,0,0,0,21.3,96768,386.85
Sat Sep 30 09:51:31 2023,2743,0,0,0,21.3,96760,386.68
Sat Sep 30 09:51:31 2023,2747,0,0,0,21.3,96766,386.94
Sat Sep 30 09:51:31 2023,2742,0,0,0,21.3,96765,387.11
Sat Sep 30 09:51:31 2023,2745,0,0,0,21.3,96758,387.45
Sat Sep 30 09:51:33 2023,0,0,0,0,21.3,96760,387.28
Sat Sep 30 09:51:33 2023,2742,0,0,0,21.3,96754,387.63
Sat Sep 30 09:51:33 2023,2745,0,0,0,21.3,96751,387.8
Sat Sep 30 09:51:33 2023,2743,0,0,0,21.3,96755,387.28
Sat Sep 30 09:51:33 2023,2744,0,0,0,21.3,96752,387.37
Sat Sep 30 09:51:34 2023,2746,0,0,0,21.3,96761,386.85
Sat Sep 30 09:51:34 2023,2743,0,0,0,21.3,96761,387.11
Sat Sep 30 09:51:34 2023,2743,0,0,0,21.3,96761,387.28
Sat Sep 30 09:51:34 2023,2743,0,0,0,21.3,96756,387.63
Sat Sep 30 09:51:34 2023,0,0,0,0,21.3,96760,387.37
Sat Sep 30 09:51:35 2023,2742,0,0,0,21.3,96758,387.37
Sat Sep 30 09:51:35 2023,2746,0,0,0,21.3,96754,387.54
Sat Sep 30 09:51:35 2023,2743,0,0,0,21.3,96753,387.28
Sat Sep 30 09:51:35 2023,2742,0,0,0,21.3,96755,387.45
Sat Sep 30 09:51:35 2023,0,0,0,0,21.3,96760,387.37
Sat Sep 30 09:51:37 2023,2745,0,0,0,21.3,96754,387.71
Sat Sep 30 09:51:37 2023,2743,0,0,0,21.2,96756,387.63
Sat Sep 30 09:51:37 2023,2741,0,0,0,21.2,96754,387.37
Sat Sep 30 09:51:37 2023,0,0,0,0,21.3,96754,387.37
Sat Sep 30 09:51:38 2023,2743,0,0,0,21.2,96755,387.45
Sat Sep 30 09:51:38 2023,2742,0,0,0,21.2,96758,387.19
Sat Sep 30 09:51:38 2023,2743,0,0,0,21.2,96757,387.45
Sat Sep 30 09:51:38 2023,0,0,0,0,21.3,96752,387.71
Sat Sep 30 09:51:38 2023,0,0,0,0,21.3,96759,387.63
Sat Sep 30 09:51:39 2023,2743,0,0,0,21.3,96755,387.89
Sat Sep 30 09:51:39 2023,2742,0,0,0,21.3,96751,387.19
Sat Sep 30 09:51:39 2023,2741,0,0,0,21.3,96752,387.45
Sat Sep 30 09:51:39 2023,0,0,0,0,21.3,96757,387.54
Sat Sep 30 09:51:39 2023,0,0,0,0,21.3,96753,387.11
Sat Sep 30 09:51:40 2023,2746,0,0,0,21.3,96759,386.85
Sat Sep 30 09:51:40 2023,2746,0,0,0,21.3,96753,387.19
Sat Sep 30 09:51:40 2023,0,0,0,0,21.3,96761,386.76
Sat Sep 30 09:51:40 2023,0,0,0,0,21.3,96758,387.02
Sat Sep 30 09:51:41 2023,2742,0,0,0,21.3,96755,387.11
Sat Sep 30 09:51:41 2023,2746,0,0,0,21.3,96763,386.24
Sat Sep 30 09:51:41 2023,0,0,0,0,21.3,96755,386.76
Sat Sep 30 09:51:41 2023,0,0,0,0,21.3,96764,387.11
Sat Sep 30 09:51:41 2023,2745,0,0,0,21.3,96757,386.85
Sat Sep 30 09:51:42 2023,2741,0,0,0,21.2,96757,387.28
Sat Sep 30 09:51:42 2023,2743,0,0,0,21.3,96756,386.94
Sat Sep 30 09:51:42 2023,0,0,0,0,21.2,96760,387.19
Sat Sep 30 09:51:42 2023,0,0,0,0,21.2,96759,387.11
Sat Sep 30 09:51:42 2023,2746,0,0,0,21.2,96752,387.28
Sat Sep 30 09:51:43 2023,2741,0,0,0,21.2,96759,387.19
Sat Sep 30 09:51:43 2023,0,0,0,0,21.2,96762,387.11
Sat Sep 30 09:51:43 2023,0,0,0,0,21.2,96763,387.28
Sat Sep 30 09:51:43 2023,2743,0,0,0,21.2,96764,387.02
Sat Sep 30 09:51:45 2023,2746,0,0,0,21.2,96754,386.85
Sat Sep 30 09:51:45 2023,0,0,0,0,21.2,96757,387.28
Sat Sep 30 09:51:45 2023,0,0,0,0,21.2,96759,387.54
Sat Sep 30 09:51:45 2023,2743,0,0,0,21.2,96765,387.28
Sat Sep 30 09:51:46 2023,2745,0,0,0,21.2,96759,386.68
Sat Sep 30 09:51:46 2023,0,0,0,0,21.3,96759,387.45
Sat Sep 30 09:51:46 2023,0,0,0,0,21.3,96750,387.37
Sat Sep 30 09:51:46 2023,2743,0,0,0,21.3,96756,387.11
Sat Sep 30 09:51:46 2023,2743,0,0,0,21.3,96759,387.19
Sat Sep 30 09:51:47 2023,0,0,0,0,21.3,96762,387.45
Sat Sep 30 09:51:47 2023,0,0,0,0,21.3,96763,386.85
Sat Sep 30 09:51:47 2023,2743,0,0,0,21.3,96758,386.94
Sat Sep 30 09:51:47 2023,2746,0,0,0,21.3,96762,387.19
Sat Sep 30 09:51:48 2023,0,0,0,0,21.3,96754,387.37
Sat Sep 30 09:51:48 2023,0,0,0,0,21.3,96763,387.02
Sat Sep 30 09:51:48 2023,2743,0,0,0,21.3,96760,387.45
Sat Sep 30 09:51:48 2023,2743,0,0,0,21.2,96749,387.8
Sat Sep 30 09:51:49 2023,0,0,0,0,21.3,96758,386.85
Sat Sep 30 09:51:49 2023,0,0,0,0,21.3,96763,387.11
Sat Sep 30 09:51:49 2023,2746,0,0,0,21.3,96760,387.19
Sat Sep 30 09:51:49 2023,2743,0,0,0,21.3,96756,387.02
Sat Sep 30 09:51:49 2023,2746,0,0,0,21.3,96760,387.11
Sat Sep 30 09:51:50 2023,0,0,0,0,21.3,96761,386.94
Sat Sep 30 09:51:50 2023,0,0,0,0,21.3,96763,386.68
Sat Sep 30 09:51:50 2023,2742,0,0,0,21.3,96767,386.94
Sat Sep 30 09:51:50 2023,2749,0,0,0,21.3,96759,386.94
Sat Sep 30 09:51:50 2023,2746,0,0,0,21.3,96763,386.85
Sat Sep 30 09:51:51 2023,0,0,0,0,21.3,96752,387.63
Sat Sep 30 09:51:51 2023,0,0,0,0,21.3,96758,387.11
Sat Sep 30 09:51:51 2023,2745,0,0,0,21.3,96762,387.28
Sat Sep 30 09:51:51 2023,2743,0,0,0,21.3,96760,387.37
Sat Sep 30 09:51:51 2023,2745,0,0,0,21.3,96761,386.76
Sat Sep 30 09:51:52 2023,0,0,0,0,21.3,96769,386.33
Sat Sep 30 09:51:52 2023,2743,0,0,0,21.3,96761,386.59
Sat Sep 30 09:51:52 2023,2742,0,0,0,21.3,96763,386.85
Sat Sep 30 09:51:52 2023,2742,0,0,0,21.3,96756,387.19
Sat Sep 30 09:51:52 2023,2746,0,0,0,21.3,96761,387.11
Sat Sep 30 09:51:53 2023,0,0,0,0,21.3,96770,386.42
Sat Sep 30 09:51:53 2023,2742,0,0,0,21.3,96767,386.85
Sat Sep 30 09:51:53 2023,2742,0,0,0,21.2,96761,387.02
Sat Sep 30 09:51:53 2023,2747,0,0,0,21.2,96761,387.02
Sat Sep 30 09:51:53 2023,2745,0,0,0,21.2,96763,386.94
Sat Sep 30 09:51:54 2023,0,0,0,0,21.2,96767,386.5
Sat Sep 30 09:51:54 2023,2743,0,0,0,21.2,96765,387.19
Sat Sep 30 09:51:54 2023,2743,0,0,0,21.2,96765,386.85
Sat Sep 30 09:51:54 2023,2743,0,0,0,21.2,96758,386.76
Sat Sep 30 09:51:54 2023,2745,0,0,0,21.2,96759,386.94
Sat Sep 30 09:51:56 2023,0,0,0,0,21.2,96762,387.02
Sat Sep 30 09:51:56 2023,2743,0,0,0,21.2,96757,386.85
Sat Sep 30 09:51:56 2023,2743,0,0,0,21.2,96756,387.02
Sat Sep 30 09:51:56 2023,2743,0,0,0,21.2,96758,386.85
Sat Sep 30 09:51:56 2023,2742,0,0,0,21.2,96754,386.68
Sat Sep 30 09:51:57 2023,2743,0,0,0,21.2,96759,387.11
Sat Sep 30 09:51:57 2023,2743,0,0,0,21.2,96753,387.45
Sat Sep 30 09:51:57 2023,2743,0,0,0,21.2,96751,387.37
Sat Sep 30 09:51:57 2023,2746,0,0,0,21.2,96762,387.45
Sat Sep 30 09:51:58 2023,2743,0,0,0,21.2,96762,387.45
Sat Sep 30 09:51:58 2023,2746,0,0,0,21.2,96760,387.28
Sat Sep 30 09:51:58 2023,2743,0,0,0,21.2,96763,387.19
Sat Sep 30 09:51:58 2023,2747,0,0,0,21.2,96762,386.5
Sat Sep 30 09:51:58 2023,0,0,0,0,21.1,96759,387.11
Sat Sep 30 09:51:59 2023,2743,0,0,0,21.1,96762,386.76
Sat Sep 30 09:51:59 2023,2743,0,0,0,21.1,96760,387.11
Sat Sep 30 09:51:59 2023,2742,0,0,0,21.1,96750,387.11
Sat Sep 30 09:51:59 2023,2745,0,0,0,21.1,96759,386.94
Sat Sep 30 09:51:59 2023,0,0,0,0,21.1,96759,387.45
Sat Sep 30 09:52:00 2023,2746,0,0,0,21.1,96754,387.54
Sat Sep 30 09:52:00 2023,2744,0,0,0,21.1,96758,386.85
Sat Sep 30 09:52:00 2023,2742,0,0,0,21.1,96760,386.76
Sat Sep 30 09:52:00 2023,0,0,0,0,21.1,96763,387.02
Sat Sep 30 09:52:01 2023,2747,0,0,0,21.1,96754,387.19
Sat Sep 30 09:52:01 2023,2747,0,0,0,21.1,96755,387.11
Sat Sep 30 09:52:01 2023,2743,0,0,0,21.1,96762,386.76
Sat Sep 30 09:52:01 2023,0,0,0,0,21.1,96760,386.68
Sat Sep 30 09:52:02 2023,2742,0,0,0,21.1,96758,386.85
Sat Sep 30 09:52:02 2023,2747,0,0,0,21.0,96758,387.28
Sat Sep 30 09:52:02 2023,2743,0,0,0,21.0,96756,387.71
Sat Sep 30 09:52:02 2023,0,0,0,0,21.0,96750,387.02
Sat Sep 30 09:52:02 2023,0,0,0,0,21.1,96756,387.02
Sat Sep 30 09:52:03 2023,2742,0,0,0,21.0,96754,387.71
Sat Sep 30 09:52:03 2023,2747,0,0,0,21.0,96758,387.19
Sat Sep 30 09:52:03 2023,0,0,0,0,21.0,96755,387.89
Sat Sep 30 09:52:03 2023,0,0,0,0,21.0,96756,387.11
Sat Sep 30 09:52:04 2023,2743,0,0,0,21.0,96763,386.76
Sat Sep 30 09:52:04 2023,2743,0,0,0,21.0,96759,386.85
Sat Sep 30 09:52:04 2023,0,0,0,0,21.0,96759,387.11
Sat Sep 30 09:52:04 2023,0,0,0,0,21.0,96759,386.94
Sat Sep 30 09:52:06 2023,2747,0,0,0,21.0,96758,386.94
Sat Sep 30 09:52:06 2023,2747,0,0,0,20.9,96756,386.85
Sat Sep 30 09:52:06 2023,0,0,0,0,21.0,96763,386.85
Sat Sep 30 09:52:06 2023,0,0,0,0,20.9,96763,387.28
Sat Sep 30 09:52:06 2023,2745,0,0,0,20.9,96756,387.11
Sat Sep 30 09:52:07 2023,2747,0,0,0,20.9,96751,387.19
Sat Sep 30 09:52:07 2023,0,0,0,0,20.9,96760,387.11
Sat Sep 30 09:52:07 2023,0,0,0,0,20.9,96758,387.02
Sat Sep 30 09:52:07 2023,2747,0,0,0,20.9,96758,387.02
Sat Sep 30 09:52:07 2023,2747,0,0,0,20.9,96761,387.37
Sat Sep 30 09:52:08 2023,0,0,0,0,20.9,96762,386.76
Sat Sep 30 09:52:08 2023,0,0,0,0,20.9,96766,386.5
Sat Sep 30 09:52:08 2023,2745,0,0,0,20.9,96763,387.28
Sat Sep 30 09:52:08 2023,2743,0,0,0,20.9,96756,387.19
Sat Sep 30 09:52:09 2023,0,0,0,0,20.9,96758,387.19
Sat Sep 30 09:52:09 2023,0,0,0,0,20.9,96761,386.68
Sat Sep 30 09:52:09 2023,2745,0,0,0,20.9,96762,387.28
Sat Sep 30 09:52:09 2023,2747,0,0,0,20.9,96758,386.94
Sat Sep 30 09:52:10 2023,0,0,0,0,20.9,96759,386.94
Sat Sep 30 09:52:10 2023,0,0,0,0,20.9,96763,387.37
Sat Sep 30 09:52:10 2023,2746,0,0,0,20.9,96767,386.59
Sat Sep 30 09:52:10 2023,2743,0,0,0,20.9,96762,387.02
Sat Sep 30 09:52:10 2023,2748,0,0,0,20.9,96760,387.11
Sat Sep 30 09:52:11 2023,0,0,0,0,20.8,96761,387.45
Sat Sep 30 09:52:11 2023,0,0,0,0,20.9,96760,386.33
Sat Sep 30 09:52:11 2023,2746,0,0,0,20.8,96762,387.28
Sat Sep 30 09:52:11 2023,2743,0,0,0,20.8,96759,387.02
Sat Sep 30 09:52:11 2023,2742,0,0,0,20.8,96759,387.28
Sat Sep 30 09:52:12 2023,0,0,0,0,20.9,96760,387.02
Sat Sep 30 09:52:12 2023,0,0,0,0,20.9,96765,387.11
Sat Sep 30 09:52:12 2023,2743,0,0,0,20.8,96758,386.5
Sat Sep 30 09:52:12 2023,2742,0,0,0,20.9,96754,387.19
Sat Sep 30 09:52:12 2023,2741,0,0,0,20.8,96759,387.11
Sat Sep 30 09:52:13 2023,0,0,0,0,20.9,96761,387.19
Sat Sep 30 09:52:13 2023,2746,0,0,0,20.8,96752,386.94
Sat Sep 30 09:52:13 2023,2745,0,0,0,20.8,96765,387.02
Sat Sep 30 09:52:13 2023,2745,0,0,0,20.8,96759,387.02
Sat Sep 30 09:52:13 2023,2746,0,0,0,20.8,96760,387.37
Sat Sep 30 09:52:14 2023,0,0,0,0,20.8,96761,386.85
Sat Sep 30 09:52:14 2023,2747,0,0,0,20.8,96761,387.19
Sat Sep 30 09:52:14 2023,2747,0,0,0,20.8,96762,387.11
Sat Sep 30 09:52:14 2023,2741,0,0,0,20.8,96758,387.45
Sat Sep 30 09:52:14 2023,2747,0,0,0,20.8,96760,387.02
Sat Sep 30 09:52:15 2023,0,0,0,0,20.8,96762,387.19
Sat Sep 30 09:52:15 2023,2743,0,0,0,20.8,96757,387.45
Sat Sep 30 09:52:15 2023,2747,0,0,0,20.8,96755,387.45
Sat Sep 30 09:52:15 2023,2745,0,0,0,20.8,96759,387.37
Sat Sep 30 09:52:15 2023,2743,0,0,0,20.8,96759,387.63
Sat Sep 30 09:52:17 2023,0,0,0,0,20.8,96755,387.11
Sat Sep 30 09:52:17 2023,2749,0,0,0,20.8,96749,387.37
Sat Sep 30 09:52:17 2023,2749,0,0,0,20.8,96756,387.63
Sat Sep 30 09:52:17 2023,2749,0,0,0,20.8,96757,387.11
Sat Sep 30 09:52:17 2023,2745,0,0,0,20.8,96761,387.02
Sat Sep 30 09:52:18 2023,0,0,0,0,20.9,96759,386.94
Sat Sep 30 09:52:18 2023,2746,0,0,0,20.8,96757,387.28
Sat Sep 30 09:52:18 2023,2742,0,0,0,20.8,96758,387.28
Sat Sep 30 09:52:18 2023,2746,0,0,0,20.8,96759,387.63
Sat Sep 30 09:52:18 2023,2746,0,0,0,20.8,96759,387.28
Sat Sep 30 09:52:19 2023,2743,0,0,0,20.8,96757,387.45
Sat Sep 30 09:52:19 2023,2746,0,0,0,20.8,96763,387.02
Sat Sep 30 09:52:19 2023,2743,0,0,0,20.8,96761,387.54
Sat Sep 30 09:52:19 2023,2747,0,0,0,20.8,96759,387.45
Sat Sep 30 09:52:19 2023,0,0,0,0,20.8,96757,387.63
Sat Sep 30 09:52:20 2023,2745,0,0,0,20.8,96753,387.11
Sat Sep 30 09:52:20 2023,2746,0,0,0,20.8,96753,387.37
Sat Sep 30 09:52:20 2023,2743,0,0,0,20.8,96755,387.37
Sat Sep 30 09:52:20 2023,2743,0,0,0,20.8,96758,387.28
Sat Sep 30 09:52:20 2023,0,0,0,0,20.8,96755,387.97
Sat Sep 30 09:52:21 2023,2747,0,0,0,20.8,96748,387.37
Sat Sep 30 09:52:21 2023,2748,0,0,0,20.8,96758,387.63
Sat Sep 30 09:52:21 2023,2744,0,0,0,20.8,96752,387.28
Sat Sep 30 09:52:21 2023,2743,0,0,0,20.8,96754,388.06
Sat Sep 30 09:52:21 2023,0,0,0,0,20.9,96754,387.54
Sat Sep 30 09:52:22 2023,2747,0,0,0,20.8,96759,387.02
Sat Sep 30 09:52:22 2023,2746,0,0,0,20.8,96757,387.37
Sat Sep 30 09:52:22 2023,2745,0,0,0,20.8,96757,387.63
Sat Sep 30 09:52:22 2023,0,0,0,0,20.8,96760,387.97
Sat Sep 30 09:52:23 2023,2747,0,0,0,20.8,96755,387.28
Sat Sep 30 09:52:23 2023,2745,0,0,0,20.8,96760,387.19
Sat Sep 30 09:52:23 2023,2747,0,0,0,20.8,96755,387.54
Sat Sep 30 09:52:23 2023,0,0,0,0,20.8,96755,387.19
